date,NEE_gC_m2_day,GPP_gC_m2_day,RECO_gC_m2_day
2004-12-12,2.0711738879999997,0.6298756992,2.692694016
2004-12-13,2.612331648,0.5343656832,3.0408721919999997
2004-12-14,2.936818944,-0.6103164672,2.400492672
2004-12-15,2.409222528,0.3199170816,2.678811264
2004-12-16,3.114920448,-0.4891321728,2.625167232
2004-12-17,2.0980477439999996,0.509073984,2.56136256
2004-12-18,1.456610688,0.7067668608,2.1939102719999997
2004-12-19,1.4529300479999998,0.3429433728,1.8764110079999998
2004-12-20,1.87909632,0.01897354368,1.9276289279999999
2004-12-21,1.556205696,0.15738623999999998,1.766800512
2004-12-22,2.4065786879999997,-0.5902854912,1.85540544
2004-12-23,2.48603904,-0.047743810559999995,2.34384192
2004-12-24,1.7861679359999998,0.32708448,2.1096288
2004-12-25,1.5565893119999998,0.5693535359999999,2.124569088
2004-12-26,1.835415936,0.00128086272,1.8370955519999999
2004-12-27,1.420965504,0.03450657024,1.578953088
2004-12-28,1.8948867839999999,-0.3048316416,1.697044608
2004-12-29,2.021376384,-0.26135343359999996,1.858173696
2004-12-30,2.130530688,-0.03704724864,2.11242816
2004-12-31,1.604904192,0.5625241343999999,2.150748288
2005-01-01,1.818277632,0.258251328,2.051018496
2005-01-02,1.549953792,0.5641353216,2.093019264
2005-01-03,1.141008768,1.0517921279999998,2.178493056
2005-01-04,2.4546032639999997,0.08715195647999999,2.5556497919999996
2005-01-05,1.6742557439999999,0.6628511232,2.328466176
2005-01-06,1.5705757439999999,0.8522537471999999,2.4121463039999997
2005-01-07,3.1998551039999996,-0.2960976384,2.92724928
2005-01-08,2.561175936,0.3432969216,2.9193384959999995
2005-01-09,1.780361856,0.9013161599999999,2.677266432
2005-01-10,3.4991274239999997,-0.4323487104,3.1013279999999996
2005-01-11,1.933051392,0.8554056191999999,2.7991007999999997
2005-01-12,2.127845376,0.6302717568,2.769417216
2005-01-13,1.6849451519999998,0.7826315904,2.4607825919999997
2005-01-14,1.23363648,1.182180096,2.412135936
2005-01-15,1.483723008,0.5088220416,1.945835136
2005-01-16,1.973414016,0.1674141696,2.128125312
2005-01-17,2.353059072,-0.01570192128,2.345645952
2005-01-18,2.4477500159999996,-0.09471758976,2.36587392
2005-01-19,1.82860416,0.29834645759999995,2.123273088
2005-01-20,0.9783783936,1.3627595519999998,2.3598812160000002
2005-01-21,0.7682117759999999,1.4369425919999999,2.2105716479999997
2005-01-22,1.055244672,1.1145703679999999,2.1726869759999996
2005-01-23,1.503277056,0.5135902848,2.0124288
2005-01-24,2.4248367359999996,-0.5864825088,1.822093056
2005-01-25,2.3589066240000003,-0.7927974144,1.5322037759999998
2005-01-26,1.812772224,-0.1492504704,1.626822144
2005-01-27,1.6835662079999998,0.104867136,1.692793728
2005-01-28,1.8381738239999998,-0.2103781248,1.5834735359999998
2005-01-29,2.0183800319999996,-0.3928113792,1.589652864
2005-01-30,0.9787848191999999,0.9941730047999999,1.9875248639999998
2005-01-31,0.9383527296,1.11720384,2.084517504
2005-02-01,0.9777034367999999,0.8551961855999999,1.840869504
2005-02-02,1.080096768,0.7598468735999999,1.854150912
2005-02-03,1.3425108479999999,0.606538368,1.9645079039999997
2005-02-04,1.6034837759999998,0.7379455103999999,2.3412810239999997
2005-02-05,2.0970731519999997,0.1978069248,2.3320638719999995
2005-02-06,1.529705088,0.21347712,1.734576768
2005-02-07,1.629528192,0.06280094591999999,1.6822702079999998
2005-02-08,1.680383232,-0.19927088639999999,1.466802432
2005-02-09,1.9766592,-0.389670912,1.5671335679999998
2005-02-10,1.88293248,0.3430480896,2.256481152
2005-02-11,0.7410973824,1.389633408,2.178192384
2005-02-12,1.597221504,0.4170154752,2.003553792
2005-02-13,1.0026509183999999,0.9154290815999999,1.9064989439999998
2005-02-14,1.8514448639999999,0.09569570688,1.937374848
2005-02-15,3.242654208,-1.436558976,1.7849237759999999
2005-02-16,2.137580928,-0.4062503808,1.7048413439999999
2005-02-17,1.969899264,-0.16893308159999998,1.744115328
2005-02-18,1.1112526079999998,1.044130176,2.156533632
2005-02-19,1.32611904,0.9313812864,2.26152
2005-02-20,1.736246016,0.660218688,2.307906432
2005-02-21,1.72694592,0.6184346112,2.350933632
2005-02-22,2.90801664,-0.7874703359999999,2.1010440960000003
2005-02-23,3.28219776,-0.9167437439999999,2.3541477119999996
2005-02-24,2.3758272,0.3576099456,2.749655808
2005-02-25,1.494101376,1.1421699840000001,2.6372355839999995
2005-02-26,2.112241536,0.24150493439999998,2.3338264319999995
2005-02-27,2.925911808,-0.8936459135999999,1.894876416
2005-02-28,1.0769656319999998,1.2018896639999999,2.257549056
2005-03-01,1.854565632,0.6128949888,2.432633472
2005-03-02,2.3417164799999997,-0.1619243136,2.15415936
2005-03-03,2.3682896639999997,-0.6657520896,1.644603264
2005-03-04,2.363675904,-0.360542016,1.989940608
2005-03-05,2.3213018880000003,-0.17830575359999998,2.1069538559999996
2005-03-06,2.3605447679999996,-0.23974341119999998,2.053931904
2005-03-07,1.03975488,1.4559263999999998,2.517775488
2005-03-08,1.5941940479999999,0.9260936063999999,2.5468369920000002
2005-03-09,1.8812632319999998,0.25035816959999996,2.131546752
2005-03-10,1.39895424,0.5939443583999999,1.987369344
2005-03-11,1.213356672,0.9492349823999999,2.17536192
2005-03-12,1.7323061759999998,0.06218871551999999,1.779055488
2005-03-13,1.682560512,-0.1736608896,1.4072797439999998
2005-03-14,0.7542180864,1.0200898943999999,1.756919808
2005-03-15,0.8177697791999999,0.9731778047999999,1.771673472
2005-03-16,1.517605632,0.8293591296,2.371959936
2005-03-17,1.9280332799999997,0.6389839871999999,2.604669696
2005-03-18,1.935156096,0.3086315136,2.2429716479999997
2005-03-19,1.5587769599999999,0.1639678464,1.673063424
2005-03-20,1.3203025919999998,0.4371107328,1.702467072
2005-03-21,1.3800844799999998,0.6315376896,1.9713404159999999
2005-03-22,1.3288147199999998,1.1411228159999998,2.456915328
2005-03-23,1.609569792,1.4042937599999998,3.039420672
2005-03-24,1.590627456,1.680196608,3.342010752
2005-03-25,1.133968896,2.01719808,3.171426048
2005-03-26,1.823897088,1.365838848,3.198559104
2005-03-27,2.886585984,0.542376,3.442974336
2005-03-28,1.6415758079999998,1.863119232,3.510314496
2005-03-29,3.011883264,0.4875334272,3.4941093119999995
2005-03-30,2.711522304,0.7445457791999999,3.43948032
2005-03-31,1.9339845119999999,1.554826752,3.4483760639999996
2005-04-01,2.0741184,1.807204608,3.9131423999999995
2005-04-02,1.4933548799999998,2.845352448,4.370620032
2005-04-03,1.384843392,3.180570624,4.633158527999999
2005-04-04,2.596541184,2.540149632,5.275093248
2005-04-05,1.1791422719999998,2.8127554559999997,4.018429439999999
2005-04-06,2.1125111039999998,1.85390208,3.96871488
2005-04-07,2.020370688,1.695779712,3.7334856959999994
2005-04-08,1.4751797759999998,2.106611712,3.5899718399999996
2005-04-09,0.4296043008,2.863994112,3.2799582719999996
2005-04-10,1.575293184,1.7184856319999997,3.273105024
2005-04-11,0.8237458943999999,3.640194432,4.537700352
2005-04-12,0.38262170879999996,4.302792576,4.758144768
2005-04-13,2.746628352,1.78360704,4.486243967999999
2005-04-14,2.9084832,2.39661504,5.311961856
2005-04-15,1.5989425919999998,3.88084608,5.570207999999999
2005-04-16,1.7674847999999999,3.810530304,5.657340672
2005-04-17,1.3224798719999997,4.258977408,5.64781248
2005-04-18,1.75851648,3.4951668479999998,5.281614719999999
2005-04-19,0.7126589952,3.918316032,4.618643328
2005-04-20,0.7357112063999999,3.45985344,4.161435264
2005-04-21,-0.48331572479999996,5.122082303999999,4.653946368
2005-04-22,0.8918875007999999,3.852945792,4.783909248
2005-04-23,-0.206136576,4.57944192,4.374186624
2005-04-24,0.4599794304,4.2128812799999995,4.706304767999999
2005-04-25,1.611010944,2.928825216,4.560230015999999
2005-04-26,0.5110677504,4.339681919999999,4.88711232
2005-04-27,0.8266219776,4.228454016,5.092222464
2005-04-28,1.079225856,4.637202048,5.793057792
2005-04-29,1.98510912,3.663149184,5.690248703999999
2005-04-30,1.474972416,5.336948736,6.947659008
2005-05-01,2.335568256,4.482667007999999,6.916513536
2005-05-02,1.3862016,6.245206271999999,7.7975032319999995
2005-05-03,-1.134850176,9.609829631999999,8.708860799999998
2005-05-04,1.77899328,6.272256383999999,8.20310976
2005-05-05,-1.2316043519999997,8.509359744000001,7.324473599999999
2005-05-06,-0.550732608,7.858446335999999,7.340658048
2005-05-07,-0.08551142784,6.614970624,6.5061480959999995
2005-05-08,-1.6512387839999998,8.205763968,6.541181568
2005-05-09,-0.3082551552,6.813289728,6.500653056
2005-05-10,-0.031374190079999996,6.370752384,6.334930944
2005-05-11,-0.4013629056,7.195630463999999,6.837623423999999
2005-05-12,-1.479088512,8.760534912,7.222172544
2005-05-13,-3.017585664,10.45789056,7.730038655999999
2005-05-14,-1.954699776,9.345528576,7.517069567999999
2005-05-15,-2.411938944,9.785017727999998,7.489801728
2005-05-16,-3.026336256,9.434060928,6.428947967999999
2005-05-17,-3.69738432,9.935125632,6.241473792
2005-05-18,-3.9240287999999994,10.00983744,6.051843072
2005-05-19,-4.183270272,11.12755968,6.961946112
2005-05-20,-1.776598272,9.809309952,8.107029504
2005-05-21,-1.717168896,10.226497535999998,8.607451392
2005-05-22,-5.3692554239999994,14.925565439999998,9.73228608
2005-05-23,-4.1656032000000005,13.76756352,9.650192255999999
2005-05-24,-7.046113536,16.20062208,8.94799872
2005-05-25,-5.244217344,14.76423936,9.635407487999998
2005-05-26,-4.351574016,15.616177919999998,11.412783359999999
2005-05-27,-5.951480832,17.01191808,11.14881408
2005-05-28,-4.0518247679999995,16.46148096,12.433720319999999
2005-05-29,-7.823682431999999,18.154368,10.362930047999999
2005-05-30,-6.537936384,15.737172479999998,8.997039359999999
2005-05-31,-4.533470208,12.642220799999999,8.010493056
2005-06-01,-2.956300416,11.34062208,8.323907328
2005-06-02,1.239992064,6.791734656,8.002209023999999
2005-06-03,-5.531255423999999,15.315713279999999,9.664417151999999
2005-06-04,-5.688444671999999,14.630077439999999,8.981269632
2005-06-05,-3.8905297919999997,12.861296639999999,9.014613119999998
2005-06-06,-5.77077696,14.692907519999999,8.93742336
2005-06-07,-8.114919552,17.32378752,9.24234624
2005-06-08,-8.726444928,18.404962559999998,9.727433856
2005-06-09,-8.262259199999999,18.35695872,10.268954496
2005-06-10,-8.205411456,18.01460736,9.790927488
2005-06-11,-5.9069088,15.685228799999999,9.672338303999998
2005-06-12,-5.507025408,14.71810176,9.157836671999998
2005-06-13,-4.7981445119999995,13.74309504,8.88988608
2005-06-14,-4.835593728,15.16444416,10.341053568
2005-06-15,-5.168406528,16.249351679999997,11.103920639999998
2005-06-16,-6.327455616,17.26780032,10.85851008
2005-06-17,-0.294471936,11.44450944,10.771107839999999
2005-06-18,-8.595476352,19.298165759999996,10.812372479999999
2005-06-19,-5.872601088,16.864174079999998,11.09873664
2005-06-20,-7.38740736,19.38432384,11.98986624
2005-06-21,-5.504485248,17.968780799999998,12.48597504
2005-06-22,-10.52134272,21.400277759999998,10.79059968
2005-06-23,-7.617608064,19.194174719999996,11.750261759999999
2005-06-24,-7.826792832,20.32729344,13.068345599999999
2005-06-25,-3.433300992,13.9828032,10.65975552
2005-06-26,-9.069045119999998,19.72947456,10.667946240000001
2005-06-27,-9.671560704,19.4524416,9.788553215999999
2005-06-28,-8.8729344,18.486040319999997,9.632193408
2005-06-29,-8.434979712,18.06323328,9.668336256
2005-06-30,-7.214914943999999,16.5530304,9.370588032
2005-07-01,-7.197113087999999,16.344633599999998,9.175980672
2005-07-02,-7.843568256,17.2253952,9.448659071999998
2005-07-03,-6.448491648,15.695285759999999,9.325767167999999
2005-07-04,-7.050146687999999,16.12721664,9.160376832
2005-07-05,1.095596928,6.468045696,7.5192053759999995
2005-07-06,0.24043288319999997,6.935735808,7.091235072
2005-07-07,-8.294545152,16.600101119999998,8.295426432
2005-07-08,-8.638244352,17.91517824,9.329603328
2005-07-09,-5.286529152,15.14080512,9.893985407999999
2005-07-10,-7.263074304,17.32472064,10.113548544
2005-07-11,-6.388015103999999,16.43162112,10.088395776
2005-07-12,-5.707542527999999,16.50772224,10.868463359999998
2005-07-13,-7.865641727999999,17.28055296,9.406596096
2005-07-14,-8.454274559999998,17.67443328,9.207478656
2005-07-15,-4.002908543999999,14.199805439999999,10.06261056
2005-07-16,-5.292594432,14.433292799999998,9.140076288
2005-07-17,-5.29607808,14.56621056,9.286783488
2005-07-18,-4.800622464,14.855685119999999,10.184206463999999
2005-07-19,-3.2934677759999995,13.16352384,9.936048384
2005-07-20,-4.01951808,13.25579904,9.206752896
2005-07-21,-2.46608064,12.48804864,10.034471808
2005-07-22,-6.587609472,17.37438336,10.871262719999999
2005-07-23,-2.7909826559999997,13.37793408,10.64492928
2005-07-24,-0.09084845952,10.032263424,9.943409663999999
2005-07-25,1.989474048,7.882852607999999,9.535252607999999
2005-07-26,-3.3924407039999998,13.21494912,9.946406016
2005-07-27,-5.188468608,15.08969088,9.892347264
2005-07-28,-3.608240256,14.033399039999999,10.480596479999999
2005-07-29,0.3556555776,10.331245439999998,10.65550464
2005-07-30,1.86634368,8.033136767999999,9.92274624
2005-07-31,-3.8680104959999997,13.207484159999998,9.348732287999999
2005-08-01,-1.9740049919999998,11.73491712,9.806686848
2005-08-02,1.379431296,8.127713664,9.518373504
2005-08-03,-4.597026048,14.309706239999999,9.74581632
2005-08-04,-3.116900736,12.5940096,9.49195584
2005-08-05,-3.1347751679999996,12.377007359999999,9.232807679999999
2005-08-06,-3.3750224639999997,12.52029312,9.154394496
2005-08-07,-2.1512666879999998,11.10713472,8.954105472
2005-08-08,-1.843212672,10.795057919999998,8.956593792
2005-08-09,-4.047781248,13.163731199999999,9.140086656000001
2005-08-10,-2.211795072,11.427194879999998,9.251915903999999
2005-08-11,-1.60750656,10.43653248,8.836407935999999
2005-08-12,-4.024245887999999,12.81038976,8.789150592
2005-08-13,-2.045720448,10.52289792,8.456825088
2005-08-14,-1.292899968,9.93129984,8.658399743999999
2005-08-15,-3.2551580159999998,12.125376,8.907760512
2005-08-16,1.3969117439999998,7.113567744,8.554284288
2005-08-17,-0.7488484992,9.242937216,8.518991616000001
2005-08-18,-3.123868032,11.87737344,8.846889984
2005-08-19,1.9208275199999998,7.228217087999999,9.25385472
2005-08-20,-0.5112585216,10.139800319999999,9.780124032
2005-08-21,-2.702035584,12.2285376,9.660280319999998
2005-08-22,0.30662426879999993,8.86116672,9.25452864
2005-08-23,0.2606608512,8.279127936,8.628249599999998
2005-08-24,-0.2090821248,8.37402624,8.260786944
2005-08-25,2.7417035519999997,5.005452672,7.73779392
2005-08-26,-2.4113894399999998,9.793871999999999,7.353846143999999
2005-08-27,-3.9768122879999996,11.29044096,7.3063503359999995
2005-08-28,-2.20879872,9.525299328,7.33297536
2005-08-29,-1.82927808,9.270039168,7.506328319999999
2005-08-30,-3.055584384,9.441588095999998,6.405060096
2005-08-31,-3.107310336,9.090496512,5.984637695999999
2005-09-01,-1.7441360639999999,8.153789183999999,6.437719296
2005-09-02,1.9298580479999998,4.181860224,6.108130944
2005-09-03,-4.133555712,9.879532415999998,5.709937536
2005-09-04,-2.788349184,8.681862528,5.868744192
2005-09-05,-4.767849216,10.91771136,6.146399231999999
2005-09-06,-2.817213696,9.41383296,6.633280512
2005-09-07,-1.7492785919999998,8.552780927999999,6.8672448
2005-09-08,-2.553088896,9.176758271999999,6.677811071999999
2005-09-09,-2.481539328,8.484217344,6.014124288
2005-09-10,-3.093842304,9.069200639999998,5.964057216
2005-09-11,-3.2159047679999997,8.872944767999998,5.633359488
2005-09-12,-4.066941312,9.507787775999999,5.410001663999999
2005-09-13,-3.240559872,8.502807168,5.339032704
2005-09-14,-0.8161243776,6.419606399999999,5.554645632
2005-09-15,-1.786333824,7.022578176,5.158484351999999
2005-09-16,-1.727733888,6.507692927999999,4.679907839999999
2005-09-17,-2.3200577279999997,7.058306303999999,4.670307072
2005-09-18,0.5597361792,4.1175578879999994,4.623516288
2005-09-19,-0.058879249919999994,4.927412735999999,4.865463936
2005-09-20,-1.14556032,5.946556032,4.822405632
2005-09-21,0.6531881472,4.2931918079999996,4.625175167999999
2005-09-22,-2.1118786559999996,6.672917376,4.5783221759999995
2005-09-23,-1.9143371519999999,6.734316671999999,4.851000576
2005-09-24,-2.9781976319999997,8.026501247999999,5.080237056
2005-09-25,-2.627634816,7.770691584,5.169598848
2005-09-26,-1.47920256,6.6627567359999995,5.117779584
2005-09-27,-0.7443508607999999,5.554697472,4.916847744
2005-09-28,0.267530688,4.507508736,4.7888755199999995
2005-09-29,-0.7423996032,5.226083711999999,4.504387968
2005-09-30,-0.7169897087999999,5.324216831999999,4.602552192
2005-10-01,2.33731008,2.208964608,4.545362304
2005-10-02,-1.9865813759999997,6.586562304,4.622738688
2005-10-03,-1.552639104,5.954332031999999,4.415637888
2005-10-04,-1.335750912,5.83241472,4.511676672
2005-10-05,-0.7571584512,5.079397248,4.3120200959999995
2005-10-06,-0.7508246399999999,5.467409279999999,4.733500031999999
2005-10-07,-0.3413778048,5.153061888,4.8359255039999995
2005-10-08,-0.7641485567999999,5.660015616,4.921969536
2005-10-09,0.9283351679999999,3.6487376639999995,4.572889344
2005-10-10,-0.6154621055999999,5.324527871999999,4.725713664
2005-10-11,0.06502923648,4.502117375999999,4.58172288
2005-10-12,-0.35436476159999997,4.722509952,4.351936896
2005-10-13,-0.5226342911999999,4.724272512,4.2099367679999995
2005-10-14,0.6569496575999999,3.41537472,4.0624519679999995
2005-10-15,-0.2350093824,4.1423374079999995,3.888943488
2005-10-16,0.008584714368,3.5386813439999996,3.5069759999999994
2005-10-17,0.5539373567999999,2.9745792,3.4855557119999996
2005-10-18,-0.590478336,4.258738943999999,3.635155584
2005-10-19,0.01549487232,3.7886641919999997,3.7810851839999997
2005-10-20,0.9837873791999999,3.109446144,4.09390848
2005-10-21,0.6808344191999999,3.6905310719999997,4.319578368
2005-10-22,3.671122176,0.6322738176,4.342937472
2005-10-23,1.258167168,2.372893056,3.634025472
2005-10-24,0.28817026560000003,2.798509824,3.0644801279999996
2005-10-25,3.432367872,0.4391770752,3.8994048
2005-10-26,0.6856845696,3.311476992,4.0263920639999995
2005-10-27,3.1565376,0.8698534272,4.042234368
2005-10-28,1.27847808,2.8354302719999995,4.137941376
2005-10-29,1.473780096,2.434292352,3.925283328
2005-10-30,0.6281743104,3.337365888,3.9808350719999996
2005-10-31,-0.1085830272,4.203778176,4.1143956479999995
2005-11-01,3.679458048,0.3292005888,3.9997566719999997
2005-11-02,2.3546972159999995,1.74503808,4.094126208
2005-11-03,3.630137472,0.9118666367999999,4.544491391999999
2005-11-04,2.837731968,1.8493608959999999,4.706418815999999
2005-11-05,3.644362368,0.6664032,4.311398015999999
2005-11-06,3.897414144,0.303486912,4.185188352
2005-11-07,4.01573376,0.24989368319999997,4.2482257919999995
2005-11-08,3.6982552319999997,0.5973585408,4.273772544
2005-11-09,3.0384253439999998,1.17360576,4.17721536
2005-11-10,3.063526272,1.281267072,4.313471616
2005-11-11,4.405000319999999,0.35142024959999996,4.75155072
2005-11-12,4.1666918399999995,0.35153844479999996,4.508866944
2005-11-13,2.75545152,1.340872704,4.086484992
2005-11-14,3.0211211519999996,0.8235613439999999,3.8486534399999996
2005-11-15,2.86535232,0.8573413247999999,3.735777024
2005-11-16,1.7083664639999998,1.1225226240000001,2.7868872959999997
2005-11-17,1.711383552,0.8720182656,2.534861952
2005-11-18,2.042921088,0.3705543936,2.366039808
2005-11-19,1.8376554239999998,0.6814440575999999,2.4914511360000002
2005-11-20,1.8527719679999999,0.6303256704,2.46618432
2005-11-21,2.0537141759999997,-0.076598784,1.9367320319999999
2005-11-22,2.768909184,-0.6646779648,2.078742528
2005-11-23,2.115569664,0.4584563712,2.5696154879999997
2005-11-24,2.7924963839999997,-0.004347022464000001,2.78811072
2005-11-25,2.464971264,-0.20794475519999997,2.220473088
2005-11-26,2.31159744,-0.06609216384,2.212614144
2005-11-27,1.7514143999999998,0.5522473727999999,2.280514176
2005-11-28,1.94576256,0.28828120319999995,2.20983552
2005-11-29,1.7642396159999998,0.5562940032,2.308207104
2005-11-30,1.5576986879999999,0.9863088767999999,2.554073856
2005-12-01,2.474914176,-0.1302936192,2.340047232
2005-12-02,1.994253696,0.12164152319999999,2.095393536
2005-12-03,1.9859592959999999,0.19231603199999997,2.163169152
2005-12-04,2.0796445439999998,0.2687364864,2.342981376
2005-12-05,2.500377984,0.18814602239999997,2.7103299839999995
2005-12-06,2.088872064,0.5330489472,2.633865984
2005-12-07,2.0691624959999997,0.46536871679999997,2.53476864
2005-12-08,1.8678677759999998,0.4270330368,2.261758464
2005-12-09,1.9610035199999998,-0.013203855359999999,1.907131392
2005-12-10,1.8650062079999998,0.2917721088,2.133340416
2005-12-11,2.4171747839999997,0.4690410624,2.9287733759999997
2005-12-12,2.108374272,0.45543513599999996,2.547230976
2005-12-13,1.4564033279999997,0.8996914944,2.360130048
2005-12-14,1.8230158079999998,0.5406891264,2.370674304
2005-12-15,1.469746944,0.9452474496,2.430425088
2005-12-16,1.638237312,0.2124185472,1.826727552
2005-12-17,2.022817536,-0.3610438272,1.629258624
2005-12-18,1.675852416,-0.011522891519999998,1.6286054399999998
2005-12-19,1.9002781439999998,-0.22764913919999996,1.67184
2005-12-20,1.682705664,0.311236992,1.9784217599999998
2005-12-21,2.1218630399999996,-0.21090274559999997,1.887224832
2005-12-22,1.507154688,0.6785130239999999,2.182370688
2005-12-23,1.62689472,0.5966918784,2.21916672
2005-12-24,2.2921781759999997,0.24008348159999998,2.54772864
2005-12-25,1.6696108799999998,0.4919812992,2.15099712
2005-12-26,2.517464448,-0.41880602879999995,2.071329408
2005-12-27,2.446962048,-0.2536520832,2.179737216
2005-12-28,2.245356288,-0.1489238784,2.079592704
2005-12-29,2.1229309439999997,-0.07766191871999999,2.03440896
2005-12-30,1.672368768,0.3481087104,2.031018624
2005-12-31,1.725743232,-0.09255565439999999,1.625349888
2006-01-01,2.301550848,0.44178255359999996,2.775938688
2006-01-02,1.863679104,0.416161152,2.262598272
2006-01-03,2.07608832,-0.3003111936,1.799127936
2006-01-04,2.0749063679999997,-0.0191719872,2.078327808
2006-01-05,2.6866391039999997,-0.1099194624,2.578666752
2006-01-06,2.871096192,-0.505035648,2.37364992
2006-01-07,2.334728448,-0.2661341184,2.071080576
2006-01-08,2.04244416,-0.16673506559999998,1.8745240319999998
2006-01-09,2.1612199679999997,-0.8992166399999999,1.5063563519999998
2006-01-10,1.72171008,0.01128110976,1.7234415359999997
2006-01-11,1.585713024,0.8759041919999999,2.45778624
2006-01-12,1.629787392,0.6613684992,2.2872222719999997
2006-01-13,1.4771393279999998,0.32643336959999997,1.8003513599999998
2006-01-14,1.757759616,-0.016303265279999996,1.7410878719999998
2006-01-15,1.3699964159999998,0.21557663999999999,1.5850598399999998
2006-01-16,1.420540416,-0.12707539199999998,1.29527424
2006-01-17,1.1603036159999998,0.39082694399999995,1.551581568
2006-01-18,1.6479935999999997,0.1427424768,1.7908750079999998
2006-01-19,1.5702336,0.009686221056,1.5805808639999999
2006-01-20,1.673156736,0.0576315648,1.7334673919999999
2006-01-21,1.929308544,-0.1566957312,1.7727517439999998
2006-01-22,1.751289984,-0.7254043776,0.9862767359999999
2006-01-23,1.840807296,-0.9496600704,0.8510272127999999
2006-01-24,1.4025000959999998,-0.320013504,1.0857473279999998
2006-01-25,1.698371712,0.044273744639999994,1.74612672
2006-01-26,1.9960991999999997,-0.4577637888,1.533126528
2006-01-27,1.64472768,-0.26676863999999995,1.3903176959999999
2006-01-28,1.713477888,-0.6022470528,1.1138549759999998
2006-01-29,1.7028092160000001,-0.5079044736,1.190640384
2006-01-30,1.575863424,-0.16841468159999998,1.372588416
2006-01-31,1.52197056,0.07458500735999998,1.588346496
2006-02-01,1.2226152959999999,0.2095974144,1.423122048
2006-02-02,0.9863918208,0.48094145279999995,1.4420643839999998
2006-02-03,1.514059776,-0.2810909952,1.223610624
2006-02-04,1.940360832,-1.1213095679999998,0.8697134592
2006-02-05,1.3532313599999999,-0.5888287872,0.7808182271999999
2006-02-06,1.15986816,0.08838035711999999,1.2439526399999998
2006-02-07,1.090392192,0.8804370816,1.987120512
2006-02-08,1.2084526079999998,0.6465816576,1.853373312
2006-02-09,1.5456096,0.02043366912,1.560352896
2006-02-10,1.730481408,-0.06404749056,1.671414912
2006-02-11,0.9651249791999998,0.42799518719999996,1.39356288
2006-02-12,1.383215616,0.06595043328,1.4316652799999998
2006-02-13,1.222791552,0.6000822144,1.8537154559999998
2006-02-14,1.3269484799999998,0.5084643456,1.8477434879999999
2006-02-15,1.063466496,0.591629184,1.652109696
2006-02-16,1.4841066239999998,0.376094016,1.8582151679999999
2006-02-17,1.490482944,0.17539649279999997,1.662902784
2006-02-18,0.9524117375999999,0.9302034815999999,1.95136128
2006-02-19,1.528637184,0.3240632448,1.855571328
2006-02-20,1.453728384,0.3658276224,1.8111548159999997
2006-02-21,1.752388992,-0.04006205567999999,1.704945024
2006-02-22,1.245964032,0.25295328,1.4741222399999998
2006-02-23,1.549580544,0.221030208,1.703503872
2006-02-24,1.383547392,0.4656714624,1.84431168
2006-02-25,1.347404544,0.285047424,1.635925248
2006-02-26,1.82990016,-0.210309696,1.621171584
2006-02-27,1.2537504,0.3683968128,1.619025408
2006-02-28,1.712679552,0.08301470976,1.796587776
2006-03-01,1.2700281599999999,0.587103552,1.8471006719999998
2006-03-02,1.2036729599999998,0.7017985151999999,1.9037617919999998
2006-03-03,1.174943232,0.502412544,1.674266112
2006-03-04,1.107727488,0.18763487999999998,1.291966848
2006-03-05,1.4211002879999999,-0.3525088896,1.07666496
2006-03-06,1.0360897919999998,0.12510754559999998,1.158655104
2006-03-07,1.1539791359999998,0.12197226239999999,1.280613888
2006-03-08,1.210681728,0.1267218432,1.33923456
2006-03-09,0.8080736256,0.828190656,1.6233696
2006-03-10,1.0123087104,0.2027182464,1.2072395519999999
2006-03-11,0.9687693312,-0.12450205439999999,0.8408178432
2006-03-12,0.8933452416,0.19733103359999998,1.086348672
2006-03-13,0.97378848,0.3473259264,1.301432832
2006-03-14,1.17205056,0.06979830912,1.3510955519999999
2006-03-15,1.486366848,0.005884316928,1.503163008
2006-03-16,1.395771264,0.1697459328,1.587931776
2006-03-17,1.153865088,0.15021780479999997,1.279649664
2006-03-18,0.9654028415999999,0.4867299072,1.4086483199999997
2006-03-19,0.7787964672,1.240593408,1.957488768
2006-03-20,1.4565070079999998,0.06496360704,1.490275584
2006-03-21,1.154974464,0.512303616,1.7509271039999998
2006-03-22,1.511322624,0.08618462208,1.682798976
2006-03-23,1.400654592,0.385674048,1.78454016
2006-03-24,1.1139275519999998,0.8843478912,1.9618848
2006-03-25,0.6415521408,1.121952384,1.7500043519999997
2006-03-26,1.0237010688,1.0265647104,1.998867456
2006-03-27,2.0067678719999997,0.3368138112,2.3307264
2006-03-28,1.4559160319999997,0.040155263999999996,1.49278464
2006-03-29,1.3877049599999998,0.40631466239999997,1.7940268799999999
2006-03-30,0.5490519552,1.562779008,2.1119512319999996
2006-03-31,2.0603704319999996,0.595931904,2.6547471359999997
2006-04-01,1.5171287039999999,0.8286758783999999,2.34477504
2006-04-02,1.150848,1.4195036159999999,2.5755252479999995
2006-04-03,1.597698432,0.7681474944,2.3828670720000003
2006-04-04,1.074974976,1.04364288,2.117622528
2006-04-05,1.223382528,0.7972401024,2.004818688
2006-04-06,0.9313159679999999,1.1120613119999998,2.03865984
2006-04-07,1.192828032,1.448378496,2.6400142079999998
2006-04-08,1.638527616,0.8891710848,2.52699264
2006-04-09,0.9046577664,1.304937216,2.209690368
2006-04-10,1.4818567679999999,1.0422120959999999,2.52248256
