date,NEE_gC_m2_day,GPP_gC_m2_day,RECO_gC_m2_day
2004-08-07,-0.6351167231999999,7.055247744,6.420135168
2004-08-08,-0.5976063359999999,7.304857344,6.707245823999999
2004-08-09,-0.7163852543999999,7.717721471999999,7.001344511999999
2004-08-10,-0.024423171839999997,7.4613000959999995,7.436873088
2004-08-11,-0.6814554623999999,8.507109887999999,7.825652352
2004-08-12,-0.5870444544,8.38340928,7.796362751999999
2004-08-13,-2.7606666239999997,8.812654848,6.051988224
2004-08-14,-1.28086272,6.81861888,5.53775616
2004-08-15,-3.126791808,8.72316864,5.596376832
2004-08-16,-2.821827456,8.3742336,5.552395775999999
2004-08-17,-0.9752192639999999,6.157544832,5.182320384
2004-08-18,-0.578057472,5.424599807999999,4.846542336
2004-08-19,0.8080445951999999,3.5319214079999997,4.339961856
2004-08-20,-0.6709640831999999,4.276364544,3.605399424
2004-08-21,-3.3721194239999996,6.616121472,3.2440020479999996
2004-08-22,-3.0079641599999998,5.882347008,2.87437248
2004-08-23,-3.3733324799999997,6.321234816,2.947902336
2004-08-24,-1.364211072,4.280055552,2.9158444799999996
2004-08-25,-2.443509504,5.119697663999999,2.6761881599999997
2004-08-26,-2.0749685760000003,4.46560128,2.390643072
2004-08-27,-2.099561472,4.39893504,2.2993632
2004-08-28,-2.309803776,4.738777343999999,2.428973568
2004-08-29,-2.0865081599999997,4.7131580159999995,2.626649856
2004-08-30,-1.6999061759999998,4.221258624,2.5213524479999996
2004-08-31,-3.6703134719999997,6.16906368,2.498750208
2004-09-01,-4.301745408,6.984652032,2.6829169919999996
2004-09-02,-2.7432898559999996,5.9134924799999995,3.170202624
2004-09-03,-1.4275699199999998,5.087442815999999,3.659872896
2004-09-04,-1.3212875519999998,5.19530112,3.8740135679999996
2004-09-05,-1.5310425599999997,5.435434368,3.9043918079999997
2004-09-06,-1.29206016,5.071776767999999,3.7797166079999998
2004-09-07,-1.668719232,5.203243007999999,3.5345341439999998
2004-09-08,-1.58226048,4.367779199999999,2.7855187200000002
2004-09-09,-1.922569344,4.221974016,2.2994046719999996
2004-09-10,-2.291815296,4.704438528,2.4126336
2004-09-11,-0.790134912,3.565980288,2.775845376
2004-09-12,-0.4305187584,3.0577305599999995,2.627209728
2004-09-13,-3.299387904,6.066835199999999,2.767447296
2004-09-14,-1.788977664,5.147338752,3.35835072
2004-09-15,-3.0090216959999996,6.152236415999999,3.1432147199999996
2004-09-16,-1.4747857919999998,4.195763712000001,2.7209779199999997
2004-09-17,-2.670516864,5.600980224,2.9304633599999996
2004-09-18,-2.435370624,5.655982464,3.220622208
2004-09-19,-1.424542464,4.735158912,3.3106268159999996
2004-09-20,-2.6815380479999997,5.884348031999999,3.202809984
2004-09-21,-1.693384704,4.548317183999999,2.85493248
2004-09-22,-1.8058463999999999,4.314622464,2.5087760639999996
2004-09-23,-0.3592418688,2.9738016,2.614560768
2004-09-24,-0.5296254336,3.2425919999999997,2.7129634559999998
2004-09-25,-0.746086464,3.6319311359999995,2.8858498559999997
2004-09-26,0.378437184,2.3963143679999996,2.7747463679999997
2004-09-27,-0.5306570495999999,3.6852744959999995,3.154609152
2004-09-28,-0.8372284416,4.167977472,3.3307407359999996
2004-09-29,-0.7568681472,4.0344376319999995,3.277563264
2004-09-30,-1.136301696,4.044307968,2.908006272
2004-10-01,-1.728843264,4.70826432,2.979421056
2004-10-02,-0.21810124799999997,3.33574848,3.117647232
2004-10-03,-1.6717881599999997,4.925038464,3.253250304
2004-10-04,-1.8365253119999998,5.409794304,3.5732689919999996
2004-10-05,-0.9489654143999999,5.22267264,4.273710336
2004-10-06,-0.5865302015999999,4.469261184,3.8827330559999997
2004-10-07,-0.7200347904,3.908870784,3.188844288
2004-10-08,0.9098625024,1.97437824,2.8842324479999997
2004-10-09,-0.3754688256,3.0582282239999996,2.682751104
2004-10-10,-1.971661824,4.388867712,2.417205888
2004-10-11,-1.8630881279999998,4.086308735999999,2.2232206079999997
2004-10-12,-1.68858432,3.871224576,2.182640256
2004-10-13,-2.3066311679999996,4.621432319999999,2.314801152
2004-10-14,-2.737888128,4.655781503999999,1.9178933759999999
2004-10-15,-0.558591552,2.4613528319999998,1.9027664639999997
2004-10-16,-0.03902214528,1.9709049599999997,1.931879808
2004-10-17,-1.53482688,3.424000896,1.889174016
2004-10-18,-1.2097589759999998,3.246770304,2.0370113279999997
2004-10-19,-1.8338607359999999,3.8989693439999997,2.065108608
2004-10-20,-1.6583927039999997,3.9338783999999998,2.2754856959999996
2004-10-21,-0.017578840319999997,2.801029248,2.783455488
2004-10-22,-0.9923575679999999,3.516638976,2.524276224
2004-10-23,-1.166047488,4.117671936,2.9516244479999996
2004-10-24,-0.4282958592,3.594886272,3.1665945599999996
2004-10-25,-0.10019230847999999,3.2163298559999998,3.116143872
2004-10-26,2.096399232,0.3295282176,2.425925376
2004-10-27,0.690752448,1.4990469119999998,2.189794176
2004-10-28,0.778045824,1.719035136,2.49708096
2004-10-29,0.25574123519999997,2.6011031039999994,2.856840192
2004-10-30,1.5172427519999998,1.123082496,2.6403252479999995
2004-10-31,0.815541696,1.6763604479999998,2.491907328
2004-11-01,0.7824542976,1.493966592,2.2764188159999996
2004-11-02,1.841812992,0.3897103104,2.231525376
2004-11-03,0.05277757824,2.5741877759999996,2.626971264
2004-11-04,0.8225162495999999,1.8058463999999999,2.628360576
2004-11-05,1.076467968,1.1764569599999999,2.2529145600000002
2004-11-06,0.6057929087999999,1.227654144,1.833446016
2004-11-07,0.37082085119999997,1.316984832,1.6878067199999998
2004-11-08,0.9612888192,0.577373184,1.53866304
2004-11-09,0.962238528,0.4697346816,1.43197632
2004-11-10,-0.3034838016,1.8141822719999998,1.510690176
2004-11-11,-0.08272056959999999,1.6723791359999998,1.589663232
2004-11-12,0.3071768832,1.3276742400000001,1.634846976
2004-11-13,0.35056074239999996,1.1515219199999998,1.5020847359999998
2004-11-14,0.09971258112,1.21051584,1.310235264
2004-11-15,-0.1688211072,1.5762055679999998,1.4073834239999998
2004-11-16,1.140853248,0.40964486399999994,1.550492928
2004-11-17,0.8852747903999999,0.8540909567999999,1.7393667839999998
2004-11-18,1.0852081919999998,0.532744128,1.6179575039999998
2004-11-19,0.6306356736,0.5579145216,1.188546048
2004-11-20,0.33544419839999995,0.7800603263999999,1.1155034879999999
2004-11-21,0.26700295679999997,0.8705968127999999,1.137597696
2004-11-22,0.5893917696,0.8592998399999999,1.4486895359999998
2004-11-23,0.535393152,0.8949802752,1.4303692799999999
2004-11-24,-0.02453825664,1.0633835520000001,1.038842496
2004-11-25,-0.2803880448,1.5256823039999998,1.24530048
2004-11-26,-0.2153703168,1.486024704,1.27065024
2004-11-27,0.6901977599999999,0.6859354752,1.376134272
2004-11-28,0.70362432,0.8001265536,1.5037539839999998
2004-11-29,0.5927769216000001,0.9297669887999999,1.5225407999999998
2004-11-30,-0.1690315776,1.6805698559999998,1.511540352
2004-12-01,0.5965944192,0.990190656,1.5867809279999998
2004-12-02,0.6534577152000001,0.736060608,1.38951936
2004-12-03,0.3344291712,0.9954762623999999,1.3299033599999999
2004-12-04,0.5513671295999999,0.7086092544,1.259981568
2004-12-05,0.2403281664,1.053222912,1.293553152
2004-12-06,0.3797684352,1.074477312,1.454246784
2004-12-07,0.8024738687999999,0.6819780096,1.4844487679999998
2004-12-08,1.210795776,0.2682968832,1.479088512
2004-12-09,0.8741644416,0.3866963328,1.260862848
2004-12-10,0.8097283584,0.8769223295999999,1.6866558719999998
2004-12-11,1.028261952,0.39377975039999996,1.422043776
2004-12-12,1.277627904,-0.09972875519999999,1.177898112
2004-12-13,0.6461659007999999,0.36332478719999994,1.0094906879999999
2004-12-14,0.6549963263999999,0.2855720448,0.9405683711999999
2004-12-15,0.620384832,0.9915675264,1.6119544319999999
2004-12-16,0.6584841216,0.7648950527999999,1.4233812479999999
2004-12-17,0.49312488959999995,0.6310835711999999,1.1242126080000001
2004-12-18,1.466532864,-0.5841870335999999,0.8823447936
2004-12-19,0.41438822399999997,0.3597550848,0.7741433088
2004-12-20,0.7343198207999999,-0.03932717184,0.6949929599999999
2004-12-21,0.5435102592,0.17480033279999999,0.7183105919999999
2004-12-22,0.8271092736,-0.18552602879999996,0.6415832448
2004-12-23,0.7669468799999999,0.17485217279999998,0.9417990528
2004-12-24,0.4623547392,0.6389083007999999,1.1012682239999998
2004-12-25,0.36356221440000003,0.7336189439999999,1.0971832320000001
2004-12-26,0.7754828544,0.1086213888,0.8841042432
2004-12-27,0.6558827904,0.12812256,0.7840063872
2004-12-28,0.4558581504,0.31146197759999994,0.7673211648
2004-12-29,0.6618526847999999,0.1825887744,0.8444414591999999
2004-12-30,0.1272734208,0.7942686336,0.9215420543999999
2004-12-31,0.189029376,0.8983726847999999,1.087406208
2005-01-01,0.6279358463999999,0.3744019584,1.0023378048
2005-01-02,0.2914579584,0.6956285184,0.9870864768
2005-01-03,0.7890483455999999,0.04592578176,0.8349744384
2005-01-04,0.8830653695999999,0.14602602239999998,1.029091392
2005-01-05,0.48522447359999993,0.442314432,0.9275389056
2005-01-06,0.2827156608,0.644220864,0.926935488
2005-01-07,0.3676689792,0.7462896768,1.1139586559999999
2005-01-08,0.181844352,1.120189824,1.3020341759999998
2005-01-09,-0.1281318912,1.101216384,0.97308864
2005-01-10,-0.22049107199999998,1.46608704,1.2455907839999998
2005-01-11,0.05504817023999999,1.0666598399999998,1.12171392
2005-01-12,-0.00411381504,1.239307776,1.2351916799999998
2005-01-13,0.005849376767999999,0.8786174976,0.8844671232
2005-01-14,0.29320289279999995,0.5112035712,0.8044054272
2005-01-15,0.7003086336000001,0.09306379007999999,0.7933718016
2005-01-16,0.05193320832,0.7958932992,0.8478266111999999
2005-01-17,0.02238959232,0.9825712127999999,1.0049609088
2005-01-18,0.48746499839999996,0.48998649599999994,0.9774514943999999
2005-01-19,-0.22072953599999998,1.063507968,0.8427742847999999
2005-01-20,0.1754327808,0.8107402751999999,0.9861730559999999
2005-01-21,0.42434357759999997,0.4111357824,0.83547936
2005-01-22,0.06073854336,0.7316189568,0.7923567744
2005-01-23,0.37930809599999993,0.36133309439999994,0.7406401535999999
2005-01-24,0.7732226304,-0.1340302464,0.6391923839999999
2005-01-25,0.7623953279999999,-0.18463230719999998,0.5777640575999999
2005-01-26,0.6241349375999999,-0.1044182016,0.5197156991999999
2005-01-27,1.0094543999999999,-0.45651962879999997,0.5529347712
2005-01-28,0.8086075776,-0.23941992959999997,0.5691876479999999
2005-01-29,1.0155652992,-0.504201024,0.511365312
2005-01-30,0.3971742336,0.19991370239999998,0.5970868992
2005-01-31,0.9267820415999999,-0.13525574399999998,0.7915262975999999
2005-02-01,0.30291252479999997,0.3715279488,0.6744404736
2005-02-02,0.3306956544,0.380847744,0.7115444352
2005-02-03,0.7139031551999999,0.03460102271999999,0.7485042816
2005-02-04,0.5167069056,0.11213614079999999,0.6288430464
2005-02-05,0.833110272,-0.30861492479999997,0.5244943104
2005-02-06,0.5448809088,-0.06993558143999999,0.4749456384
2005-02-07,0.8438442623999999,-0.3570511104,0.486793152
2005-02-08,0.8007278976,-0.29439210239999997,0.5063357951999999
2005-02-09,0.8610592896,-0.01991195136,0.8411465088
2005-02-10,0.6924351743999999,0.4027491072,1.095182208
2005-02-11,0.641100096,0.39448373759999994,1.0355838336
2005-02-12,0.8309309183999999,0.39976623359999996,1.230691968
2005-02-13,-0.012757616639999999,0.9502064639999999,0.9374486399999999
2005-02-14,0.6511415039999999,0.013226457599999998,0.6643679616
2005-02-15,0.8061161471999999,-0.12752639999999998,0.6785897472
2005-02-16,0.7814703743999999,-0.07651355904,0.7049566079999999
2005-02-17,0.5962481279999999,0.11495208959999999,0.7112012543999999
2005-02-18,0.8643293568,-0.3317490432,0.5325803136
2005-02-19,0.8439821568,-0.05990620032,0.7840758527999999
2005-02-20,0.6066285695999999,0.49541207039999996,1.102045824
2005-02-21,0.7392197375999999,0.2671138944,1.006333632
2005-02-22,0.8489619072,-0.077796288,0.7711656191999999
2005-02-23,0.8470158336,0.08492698368,0.931943232
2005-02-24,1.07008128,-0.23624628479999998,0.8338339584
2005-02-25,1.093741056,-0.15139664639999997,0.9423464831999999
2005-02-26,0.7776020735999999,0.3114816768,1.0890858239999999
2005-02-27,0.9427383936,-0.39372065279999996,0.5490177408
2005-02-28,0.9915499007999999,-0.5171662079999999,0.4743836928
2005-03-01,0.6811060608,-0.01900744704,0.6620994432
2005-03-02,0.7111971072,0.0106069824,0.721804608
2005-03-03,0.7190809344,-0.03182499072,0.6872553215999999
2005-03-04,0.603127296,-0.054525104639999995,0.5486019839999999
2005-03-05,0.8338256639999999,-0.3083401728,0.5254854912
2005-03-06,0.7326246528,-0.2958695424,0.4367540736
2005-03-07,0.5180464512,-0.009383485823999999,0.5086634112
2005-03-08,0.3479998464,0.5171682816,0.865168128
2005-03-09,0.861031296,-0.09410421887999999,0.7669271807999999
2005-03-10,1.0274719103999999,-0.545958144,0.48151376639999993
2005-03-11,0.7266433536,0.0678907008,0.7945340544
2005-03-12,0.5430063744,0.2579382144,0.8009445888
2005-03-13,0.4635698688,0.3086055936,0.7721754623999999
2005-03-14,0.49211193599999997,0.4117277952,0.9038407679999999
2005-03-15,0.1287363456,1.07936064,1.208100096
2005-03-16,-0.5233600512,2.27048832,1.747132416
2005-03-17,-0.1700797824,2.081417472,1.911330432
2005-03-18,-0.2930017536,2.175403392,1.882403712
2005-03-19,-0.3920068224,1.447352064,1.055348352
2005-03-20,-0.7755346944,1.70366976,0.9281402496
2005-03-21,-1.17490176,2.249451648,1.074549888
2005-03-22,-1.1843781119999999,2.6148199679999995,1.430431488
2005-03-23,0.23163770879999998,1.5981235200000001,1.8297550079999998
2005-03-24,-1.8888007679999999,3.965749632,2.076948864
2005-03-25,-1.6992633599999998,3.809918592,2.110655232
2005-03-26,0.1911371904,1.398860928,1.589995008
2005-03-27,-2.732237568,4.295369087999999,1.5631315199999998
2005-03-28,-1.73337408,2.860780032,1.127405952
2005-03-29,-1.828272384,2.987186688,1.1589143039999998
2005-03-30,-1.0805736959999999,1.9718899199999997,0.8913193343999999
2005-03-31,-0.751073472,1.42186752,0.670794048
2005-04-01,-0.8352999936,1.497232512,0.6619366655999999
2005-04-02,-0.9163570175999999,1.5839400959999999,0.6675820415999999
2005-04-03,-0.8261564544,1.753933824,0.927775296
2005-04-04,-1.4280883199999999,2.691885312,1.2637969919999998
2005-04-05,-1.8377591039999999,3.184054272,1.3463055359999998
2005-04-06,-2.760417792,4.3333574399999994,1.572939648
2005-04-07,-1.952366976,3.914998272,1.962641664
2005-04-08,-1.581202944,3.356049024,1.77484608
2005-04-09,-0.984410496,2.34379008,1.3593795839999998
2005-04-10,-1.8706982399999998,3.278807424,1.408109184
2005-04-11,-2.133143424,4.07270592,1.9395624959999997
2005-04-12,-3.6100131839999996,5.933647872,2.323634688
2005-04-13,-2.1673163520000003,4.797346176,2.6300298239999997
2005-04-14,-3.2694243839999997,6.580372607999999,3.310937856
2005-04-15,-2.995294464,6.813051263999999,3.8177567999999997
2005-04-16,-3.6889343999999995,7.546639104,3.8577047039999997
2005-04-17,-2.413680768,6.0046583039999994,3.5909775359999996
2005-04-18,-4.163612544,7.645311359999999,3.4816988159999998
2005-04-19,-3.7586073599999996,6.9376746240000005,3.179067264
2005-04-20,-3.63740544,5.673452544,2.036057472
2005-04-21,-2.94046848,4.54102848,1.6005599999999998
2005-04-22,-2.4883303679999997,4.698808703999999,2.210488704
2005-04-23,-3.2720993279999995,5.993564544,2.721465216
2005-04-24,-1.8471525119999999,4.828709376,2.981556864
2005-04-25,-0.5315424768,3.489734016,2.95819776
2005-04-26,-2.1974768639999995,5.708817792,3.5113409279999996
2005-04-27,-1.8524920319999998,5.563696896,3.711204864
2005-04-28,-2.4408138239999997,6.432670079999999,3.9918458879999994
2005-04-29,-2.456168832,7.571439359999999,5.115270527999999
2005-04-30,-2.309751936,8.316701568,6.006939264
2005-05-01,-0.6817623552,8.701592832,8.019824256
2005-05-02,-1.681606656,11.24731008,9.565693055999999
2005-05-03,-0.4320065664,8.054463744,7.622460288
2005-05-04,-2.900448,8.709700608,5.8092526079999995
2005-05-05,-1.650253824,6.288679296,4.638425472
2005-05-06,-2.165491584,6.106140288,3.940648704
2005-05-07,-3.151135872,7.227677952,4.076542079999999
2005-05-08,-2.430342144,5.79042432,3.3600821759999997
2005-05-09,-3.49904448,6.9278976,3.42885312
2005-05-10,-3.7078456319999997,7.28704512,3.579199488
2005-05-11,-2.539216512,5.726080512,3.186864
2005-05-12,-3.0114996479999996,6.581533823999999,3.5700341759999996
2005-05-13,-3.6812309759999997,7.9546095359999995,4.273378559999999
2005-05-14,-1.8579663359999998,6.064937855999999,4.20697152
2005-05-15,-1.702073088,5.368975488,3.6669023999999997
2005-05-16,-3.292856064,7.06532544,3.772479744
2005-05-17,0.7438386816,2.3281240320000003,3.071965824
2005-05-18,0.4519649664,2.6172668159999994,3.069228672
2005-05-19,-3.296775168,7.1745212160000005,3.8777460479999997
2005-05-20,-2.536282368,7.6952747519999996,5.158992383999999
2005-05-21,-1.229530752,7.780862592,6.5513318400000005
2005-05-22,-0.3995422848,6.98046336,6.580911744
2005-05-23,0.96010272,5.117178239999999,6.0772757760000005
2005-05-24,-1.50538176,7.702615295999999,6.197233536
2005-05-25,-1.69013952,9.819916416,8.129776896
2005-05-26,-2.47162752,11.94621696,9.474599808
2005-05-27,-3.656762496,14.461701119999999,10.80490752
2005-05-28,-3.4171683839999996,15.378336,11.96125056
2005-05-29,-3.7770312959999996,14.88544128,11.10837888
2005-05-30,-2.665260288,12.63050496,9.965286144
2005-05-31,-3.098466432,9.271003392,6.172547327999999
2005-06-01,-5.192429184,10.39765248,5.2051714559999995
2005-06-02,-3.883324032,9.540104831999999,5.656791168
2005-06-03,-3.3227677439999996,10.86556032,7.542792576
2005-06-04,-3.3102432,9.826800767999998,6.516547199999999
2005-06-05,-4.352351616,9.030517631999999,4.6781660160000005
2005-06-06,-1.0123118208,4.913623296,3.9013021439999997
2005-06-07,-2.252261376,5.409213696,3.15695232
2005-06-08,-2.289606912,5.7119178239999995,3.422310912
2005-06-09,-1.890355968,5.492644992,3.6022890239999996
2005-06-10,-3.605565312,7.0072128,3.4016474879999996
2005-06-11,-2.7231655679999998,5.571016704,2.847851136
2005-06-12,-3.70381248,6.872978304,3.169165824
2005-06-13,-2.065533696,6.549455232,4.4839215359999995
2005-06-14,-1.0316035583999998,6.059328768,5.027733504
2005-06-15,-1.5675586559999999,6.588428544,5.020869888
2005-06-16,-1.708874496,7.404566399999999,5.6956815359999995
2005-06-17,-3.099109248,8.51383872,5.414729472
2005-06-18,-3.020084352,8.636886144,5.6167914240000005
2005-06-19,-3.2808913919999996,10.62637056,7.345479168
2005-06-20,-2.7574421759999996,11.04357888,8.286136703999999
2005-06-21,-0.49004040959999995,10.2456576,9.755614079999999
2005-06-22,-2.941951104,10.99204992,8.050140288
2005-06-23,-1.568865024,10.52123904,8.95235328
2005-06-24,0.9319867775999999,10.17183744,11.10381696
2005-06-25,-1.1953889279999999,11.8335168,10.63819008
2005-06-26,-2.8270114559999997,10.70267904,7.875688319999999
2005-06-27,-3.1415973119999996,11.22118272,8.079637248
2005-06-28,-3.615902208,10.95628032,7.340367744
2005-06-29,-2.4333073919999997,9.207074304,6.773766911999999
2005-06-30,-1.6415965439999998,7.614466559999999,5.972870015999999
2005-07-01,-0.828201024,6.514546176,5.686350335999999
2005-07-02,-2.2335989759999997,8.199854208,5.9662656
2005-07-03,-2.731802112,10.339052544,7.607250432
2005-07-04,-1.850750208,10.154450304,8.303710463999998
2005-07-05,1.828147968,3.036144384,4.864292352
2005-07-06,-3.3759763199999995,8.982690047999998,5.606713728
2005-07-07,-2.777203584,8.625875328,5.848671743999999
2005-07-08,0.6670460159999999,4.242564864,4.90961088
2005-07-09,0.5714260992,4.764075264,5.335497215999999
2005-07-10,-0.4217764608,6.837810048,6.41602944
2005-07-11,-2.490258816,9.30745728,6.817198464
2005-07-12,-3.97581696,11.15119872,7.175371391999999
2005-07-13,-2.630392704,9.648201599999998,7.017808896
2005-07-14,-2.086051968,8.377769088,6.2917171199999995
2005-07-15,-1.63617408,7.776031103999999,6.139857023999999
2005-07-16,-3.382591104,8.201958912,4.819367808
2005-07-17,-3.49904448,7.997439744,4.498395264
2005-07-18,-3.6667365119999995,9.149759999999999,5.483023488
2005-07-19,-1.6167548159999998,6.277699584,4.660944768
2005-07-20,-3.299367168,7.838073216,4.53869568
2005-07-21,-3.0370567680000002,6.915020544,3.877963776
2005-07-22,-0.05185472256,4.238604288,4.186743552
2005-07-23,-3.9424423679999996,8.356566528,4.41412416
2005-07-24,-4.5890219519999995,10.38210048,5.793037055999999
2005-07-25,-3.179544192,9.499337855999999,6.3198040319999995
2005-07-26,-3.679986816,9.89952192,6.219535103999999
2005-07-27,-3.5726469119999997,10.45757952,6.8848807679999995
2005-07-28,-2.482026624,10.91460096,8.432595072
2005-07-29,-1.8529171199999999,10.61589888,8.762992127999999
2005-07-30,-2.899711872,9.56131776,6.66159552
2005-07-31,-3.267547776,9.853975296,6.586427519999999
2005-08-01,-4.326950016,10.53461376,6.207705216
2005-08-02,-3.184033536,9.193938048,6.009904511999999
2005-08-03,3.1005296639999997,2.033341056,5.13387072
2005-08-04,-2.1089548799999998,7.311316607999999,5.202361728
2005-08-05,-4.058823168,9.775022975999999,5.716199808
2005-08-06,-3.4444569599999997,8.196380928,4.751923968
2005-08-07,-3.6814487039999997,7.70767488,4.026226176
2005-08-08,-5.126042879999999,9.269137151999999,4.14310464
2005-08-09,-3.1746815999999995,7.593585408,4.418903808
2005-08-10,-4.057952256,8.381708928,4.323756671999999
2005-08-11,-2.7130775039999997,7.3254585599999995,4.612381055999999
2005-08-12,-4.583661695999999,10.088696448,5.505034751999999
2005-08-13,-0.236913984,4.777014528,4.54009536
2005-08-14,-1.4629144319999998,6.4328774399999995,4.969963008
2005-08-15,0.1934928,4.671530496,4.86502848
2005-08-16,-4.902021504,10.323210239999998,5.4211887359999995
2005-08-17,-3.598960896,8.845697664,5.246736768
2005-08-18,-3.27768768,9.443578751999999,6.165891072
2005-08-19,-3.2485847039999998,9.84737088,6.598775808
2005-08-20,-2.5717409279999996,8.558980992,5.987240064
2005-08-21,-1.227685248,7.198927488,5.971231872
2005-08-22,-1.055586816,6.590118528,5.534531712
2005-08-23,2.770568064,1.830854016,4.60142208
2005-08-24,-0.6476080895999999,5.195487743999999,4.547881727999999
2005-08-25,-1.494453888,6.545183616,5.050729727999999
2005-08-26,-2.6598067199999997,7.387625087999999,4.727818367999999
2005-08-27,-3.4799466239999997,8.471081088,4.991144832
2005-08-28,-2.6547264,8.356214016000001,5.701477248
2005-08-29,-0.9349748351999999,7.406836992,6.471871488
2005-08-30,-2.4063713279999996,8.822691072,6.416319744
2005-08-31,-2.067348096,7.782003072,5.714654976
2005-09-01,-1.83938688,6.463027584,4.623640704
2005-09-02,-1.281889152,4.616694143999999,3.3348049919999996
2005-09-03,3.0742467839999996,-0.144586944,2.929654656
2005-09-04,-2.55695616,5.914404864,3.357438336
2005-09-05,-2.174905728,5.6885690879999995,3.51366336
2005-09-06,-2.4519905279999996,6.272515584,3.8205250559999997
2005-09-07,-2.245594752,6.241940351999999,3.9963455999999997
2005-09-08,-1.277472384,6.008349312,4.730876928
2005-09-09,-2.503747584,6.899084928,4.395337344
2005-09-10,-2.14762752,6.686426879999999,4.53879936
2005-09-11,-0.2804585472,4.461163775999999,4.1806990079999995
2005-09-12,1.971216,2.037913344,4.009129344
2005-09-13,-1.8163906559999998,5.378918399999999,3.5625173759999997
2005-09-14,-2.8673429759999998,6.682611456,3.81526848
2005-09-15,-2.884968576,7.080027264,4.1950586880000005
2005-09-16,-0.1267197696,3.735569664,3.6088519679999997
2005-09-17,-0.4244431104,3.333705984,2.9092607999999998
2005-09-18,-2.0498365439999997,5.160464639999999,3.110638464
2005-09-19,-3.428873856,6.512555519999999,3.0836816639999998
2005-09-20,-2.823579648,5.998447872,3.174857856
2005-09-21,-2.7814648319999997,6.219379584,3.4379147519999997
2005-09-22,-2.417599872,5.97336768,3.555778176
2005-09-23,-2.042319744,5.9575979519999995,3.9152782079999997
2005-09-24,-0.94299552,4.989631104,4.0466304
2005-09-25,-1.9683440639999998,6.122832767999999,4.154488704
2005-09-26,-0.1919521152,4.063022208,3.8710690559999996
2005-09-27,-1.779231744,5.5593319679999995,3.780100224
2005-09-28,-0.7576415999999999,4.2088584959999995,3.451227264
2005-09-29,-1.633053312,4.483496448,2.850443136
2005-09-30,-1.466273664,4.09110912,2.624835456
2005-10-01,-2.143936512,4.73755392,2.593617408
2005-10-02,0.5934777983999999,1.9604643839999998,2.553939072
2005-10-03,1.1093137919999998,1.370473344,2.479787136
2005-10-04,-1.508409216,4.26161088,2.7532016639999997
2005-10-05,-1.6986723839999998,4.277867904,2.57919552
2005-10-06,-2.743766784,5.428871424,2.6851046399999996
2005-10-07,-1.884549888,4.331791872,2.447241984
2005-10-08,-2.4104563199999998,4.629239424,2.218783104
2005-10-09,-2.017706112,3.9305087999999997,1.912802688
2005-10-10,-2.1725314559999997,4.179154176,2.0066227199999997
2005-10-11,-1.714068864,3.8070051839999994,2.0929363199999997
2005-10-12,-2.3681963519999996,4.274788608,1.906592256
2005-10-13,-2.193308928,4.100108543999999,1.906799616
2005-10-14,-2.311058304,4.300003584,1.9889452799999998
2005-10-15,-2.0562335999999997,4.07560896,2.0193753599999997
2005-10-16,-1.541431296,3.029042304,1.4876110079999998
2005-10-17,-0.3215158272,1.9493602559999998,1.6278485759999999
2005-10-18,-1.116364032,2.6381479679999997,1.5217839359999998
2005-10-19,-1.790429184,3.494855808,1.704426624
2005-10-20,-1.9458247679999998,4.2238713599999995,2.27805696
2005-10-21,-0.9523453824,3.500371584,2.548029312
2005-10-22,-1.3772954880000001,4.433336064,3.0560405759999996
2005-10-23,0.026999827199999996,2.7780848639999998,2.805083136
2005-10-24,0.33868834559999994,2.007980928,2.346672384
2005-10-25,-0.22713695999999997,3.3433585919999995,3.1162268159999997
2005-10-26,-1.074819456,3.875568768,2.8007493119999998
2005-10-27,-0.9392049792,3.670697088,2.731491072
2005-10-28,-0.7907362559999999,3.47131008,2.680573824
2005-10-29,-1.626511104,3.918357504,2.2918464
2005-10-30,-1.1709619199999999,3.2521824,2.0812204800000003
2005-10-31,-1.5040235519999998,3.06571392,1.5616903679999998
2005-11-01,-0.8381532671999999,2.327107968,1.488958848
2005-11-02,-1.1799406080000001,2.95581312,1.7758725119999998
2005-11-03,-0.4021322112,2.384940672,1.982807424
2005-11-04,-1.1299461119999998,3.020022144,1.890076032
2005-11-05,0.4038968448,1.2795148799999998,1.683410688
2005-11-06,-1.1732014079999997,2.681195904,1.5079944959999998
2005-11-07,-1.0534406399999998,2.770402176,1.716961536
2005-11-08,-1.5844066559999999,3.486748032,1.9023413759999999
2005-11-09,-1.4622094079999999,3.2606323199999996,1.798422912
2005-11-10,-0.31396896,2.1108211199999998,1.796846976
2005-11-11,-0.5411556863999999,2.550704256,2.009546496
2005-11-12,-1.480612608,3.172265856,1.691653248
2005-11-13,-1.232402688,2.880012672,1.6476099839999998
2005-11-14,-1.4705349119999997,2.91397824,1.4434433279999999
2005-11-15,-0.9685827072,2.6944669439999998,1.7258883839999999
2005-11-16,0.5647967999999999,1.098759168,1.663555968
2005-11-17,0.7128186623999999,0.7561195775999999,1.46893824
2005-11-18,1.0003969151999998,0.3581667072,1.358560512
2005-11-19,0.7028695296,0.4918745088,1.1947461119999998
2005-11-20,0.47155944959999996,0.8506933631999999,1.3222517759999999
2005-11-21,0.5021574912,0.7251939072,1.227353472
2005-11-22,0.9393304319999999,0.07789105151999999,1.017220032
